id,league,season,venue,referee,home_team,away_team,date,timezone,half_time_score_home,half_time_score_away,half_time_winner,full_time_score_home,full_time_score_away,full_time_winner
710779,39,2021,525,K. Friend,52,40,2022-01-23T08:00:00-06:00,America/Costa_Rica,0,2,away,1,3,away
710778,39,2021,519,P. Tierney,49,47,2022-01-23T10:30:00-06:00,America/Costa_Rica,0,0,tie,2,0,home
710719,39,2021,512,C. Pawson,44,38,2022-02-05T12:00:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710792,39,2021,562,A. Taylor,34,45,2022-02-08T13:45:00-06:00,America/Costa_Rica,1,1,tie,3,1,home
710790,39,2021,598,M. Atkinson,48,38,2022-02-08T13:45:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710788,39,2021,512,M. Dean,44,33,2022-02-08T14:00:00-06:00,America/Costa_Rica,0,1,away,1,1,tie
710793,39,2021,593,D. Coote,47,41,2022-02-09T13:45:00-06:00,America/Costa_Rica,1,1,tie,2,3,away
710795,39,2021,555,D. England,50,55,2022-02-09T13:45:00-06:00,America/Costa_Rica,1,0,home,2,0,home
710789,39,2021,565,P. Tierney,71,52,2022-02-09T13:45:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710786,39,2021,495,J. Gillett,66,63,2022-02-09T14:00:00-06:00,America/Costa_Rica,3,2,home,3,3,tie
710791,39,2021,600,M. Oliver,39,42,2022-02-10T13:45:00-06:00,America/Costa_Rica,0,1,away,0,1,away
710794,39,2021,550,C. Kavanagh,40,46,2022-02-10T13:45:00-06:00,America/Costa_Rica,1,0,home,2,0,home
